Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Sex,Rings
0.445,0.32,0.12,0.378,0.152,0.0825,0.12,I,0
0.25,0.19,0.065,0.0835,0.039,0.015,0.025,I,0
0.625,0.455,0.17,1.082,0.4955,0.2345,0.315,M,0
0.55,0.425,0.155,0.8725,0.412,0.187,0.2425,I,0
0.69,0.555,0.205,1.8165,0.7785,0.4395,0.515,F,0
0.665,0.535,0.19,1.496,0.5775,0.2815,0.475,F,0
0.51,0.405,0.125,0.6795,0.3465,0.1395,0.182,I,0
0.72,0.575,0.18,1.6705,0.732,0.3605,0.501,F,0
0.395,0.3,0.09,0.253,0.1155,0.05,0.075,I,0
0.505,0.39,0.115,0.5585,0.2575,0.119,0.1535,M,0
0.455,0.375,0.125,0.533,0.233,0.106,0.185,I,0
0.36,0.27,0.09,0.2225,0.083,0.053,0.075,M,0
0.455,0.33,0.1,0.372,0.358,0.0775,0.11,I,0
0.415,0.325,0.105,0.38,0.1595,0.0785,0.12,F,0
0.43,0.325,0.11,0.3675,0.1355,0.0935,0.12,I,0
0.565,0.44,0.15,0.983,0.4475,0.2355,0.2485,F,0
0.58,0.455,0.12,1.0735,0.479,0.2735,0.265,F,0
0.63,0.48,0.15,1.0525,0.392,0.336,0.285,F,0
0.505,0.4,0.135,0.723,0.377,0.149,0.178,M,1
0.69,0.535,0.185,1.826,0.797,0.409,0.499,F,0
0.28,0.21,0.065,0.0905,0.035,0.02,0.03,M,0
0.65,0.545,0.165,1.566,0.6645,0.3455,0.415,F,0
0.54,0.455,0.14,0.972,0.419,0.255,0.269,M,0
0.6,0.475,0.175,1.3445,0.549,0.2875,0.36,M,0
0.4,0.315,0.1,0.3225,0.143,0.0735,0.091,I,0
0.375,0.29,0.095,0.2875,0.123,0.0605,0.08,I,0
0.4,0.32,0.11,0.353,0.1405,0.0985,0.1,F,0
0.61,0.495,0.16,1.089,0.469,0.198,0.384,F,0
0.58,0.45,0.185,0.9955,0.3945,0.272,0.285,F,0
0.415,0.345,0.135,0.3865,0.128,0.07,0.148,M,0
0.45,0.335,0.115,0.3935,0.195,0.071,0.11,I,1
0.545,0.43,0.13,0.7595,0.358,0.153,0.2055,I,0
0.58,0.46,0.14,0.9265,0.4135,0.1845,0.27,I,0
0.615,0.475,0.19,1.4335,0.7315,0.305,0.3285,M,0
0.47,0.365,0.12,0.543,0.2295,0.1495,0.15,F,0
0.34,0.255,0.075,0.18,0.0745,0.04,0.0525,I,0
0.405,0.315,0.105,0.347,0.1605,0.0785,0.1,I,0
0.655,0.53,0.175,1.2635,0.486,0.2635,0.415,M,0
0.57,0.45,0.16,0.9715,0.3965,0.255,0.26,F,0
0.65,0.495,0.16,1.3105,0.577,0.3315,0.355,F,0
0.55,0.46,0.175,0.869,0.3155,0.1825,0.32,M,0
0.64,0.49,0.155,1.1285,0.477,0.269,0.34,M,0
0.695,0.515,0.175,1.5165,0.578,0.4105,0.39,M,0
0.49,0.36,0.11,0.5005,0.161,0.107,0.195,F,0
0.645,0.5,0.17,1.1845,0.4805,0.274,0.355,F,0
0.34,0.25,0.075,0.1785,0.0665,0.0455,0.045,I,0
0.525,0.405,0.15,0.795,0.3075,0.205,0.255,I,0
0.7,0.545,0.185,1.6135,0.75,0.4035,0.3685,M,0
0.585,0.435,0.175,0.982,0.4055,0.2495,0.27,F,0
0.44,0.34,0.1,0.407,0.209,0.0735,0.103,I,1
0.535,0.415,0.135,0.78,0.3165,0.169,0.2365,M,0
0.575,0.47,0.15,1.1415,0.4515,0.204,0.4,M,0
0.5,0.385,0.135,0.551,0.2245,0.0715,0.206,M,0
0.36,0.275,0.095,0.217,0.084,0.0435,0.09,I,1
0.36,0.275,0.11,0.2335,0.095,0.0525,0.085,I,0
0.48,0.35,0.1,0.519,0.2365,0.1275,0.126,I,1
0.525,0.41,0.15,0.708,0.274,0.151,0.25,F,0
0.58,0.45,0.14,1.013,0.38,0.216,0.36,M,0
0.32,0.225,0.085,0.1415,0.0675,0.0295,0.0405,I,0
0.525,0.4,0.14,0.6055,0.2605,0.108,0.21,I,0
0.645,0.515,0.24,1.5415,0.471,0.369,0.535,M,0
0.605,0.445,0.14,0.982,0.4295,0.2085,0.295,M,0
0.65,0.495,0.155,1.337,0.615,0.3195,0.335,F,0
0.435,0.335,0.1,0.3295,0.129,0.07,0.11,I,1
0.63,0.5,0.155,1.005,0.367,0.199,0.36,F,0
0.14,0.105,0.035,0.014,0.0055,0.0025,0.004,I,0
0.475,0.37,0.11,0.4895,0.2185,0.107,0.146,M,0
0.47,0.37,0.135,0.547,0.222,0.1325,0.17,M,0
0.465,0.34,0.11,0.346,0.1425,0.073,0.113,I,0
0.475,0.39,0.12,0.5305,0.2135,0.1155,0.17,F,0
0.64,0.51,0.165,1.486,0.7595,0.332,0.321,F,0
0.435,0.33,0.105,0.335,0.156,0.0555,0.105,I,0
0.495,0.38,0.12,0.573,0.2655,0.1285,0.144,F,1
0.6,0.495,0.165,1.2415,0.485,0.2775,0.34,M,0
0.55,0.435,0.16,0.906,0.342,0.219,0.295,M,0
0.66,0.51,0.165,1.6375,0.7685,0.3545,0.3925,M,0
0.695,0.55,0.205,2.173,1.133,0.4665,0.496,M,0
0.565,0.48,0.175,0.957,0.3885,0.215,0.275,F,0
0.53,0.435,0.155,0.699,0.288,0.1595,0.205,M,0
0.585,0.45,0.18,0.7995,0.336,0.1855,0.237,M,0
0.425,0.325,0.11,0.317,0.135,0.048,0.09,I,0
0.535,0.41,0.15,0.8105,0.345,0.187,0.24,M,0
0.64,0.5,0.185,1.3035,0.4445,0.2635,0.465,M,0
0.42,0.315,0.11,0.4025,0.1855,0.083,0.1015,I,0
0.595,0.45,0.15,1.114,0.5865,0.2205,0.25,F,0
0.63,0.475,0.15,1.172,0.536,0.254,0.316,F,0
0.475,0.37,0.125,0.537,0.222,0.1215,0.15,M,0
0.625,0.495,0.165,1.262,0.507,0.318,0.39,F,0
0.545,0.44,0.14,0.8395,0.356,0.1905,0.2385,M,0
0.71,0.555,0.175,2.14,1.2455,0.3725,0.434,M,0
0.55,0.44,0.155,0.9155,0.3645,0.195,0.25,M,0
0.595,0.47,0.175,0.991,0.382,0.2395,0.5,M,0
0.695,0.525,0.205,1.8185,0.819,0.4025,0.4525,F,0
0.35,0.255,0.09,0.1785,0.0855,0.0305,0.0525,I,0
0.625,0.495,0.175,1.254,0.5815,0.286,0.3185,M,0
0.46,0.355,0.13,0.517,0.2205,0.114,0.165,F,0
0.37,0.28,0.085,0.198,0.0805,0.0455,0.058,I,0
0.335,0.26,0.09,0.1835,0.078,0.024,0.065,I,0
0.465,0.355,0.105,0.4795,0.227,0.124,0.125,M,0
0.375,0.27,0.135,0.597,0.272,0.131,0.1675,F,1
0.585,0.465,0.19,1.171,0.3905,0.2355,0.4,M,0
0.66,0.5,0.165,1.1905,0.4585,0.298,0.37,F,0
0.415,0.325,0.1,0.3335,0.1445,0.0715,0.095,I,1
0.585,0.47,0.165,1.409,0.8,0.229,0.295,M,0
0.52,0.425,0.165,0.9885,0.396,0.225,0.32,F,0
0.5,0.405,0.14,0.6735,0.265,0.124,0.25,F,0
0.505,0.355,0.125,0.601,0.25,0.1205,0.185,I,0
0.61,0.475,0.155,1.168,0.554,0.239,0.3295,M,0
0.295,0.215,0.085,0.128,0.049,0.034,0.04,I,0
0.44,0.325,0.1,0.4165,0.185,0.0865,0.11,I,0
0.565,0.44,0.115,0.9185,0.404,0.1785,0.29,M,0
0.615,0.505,0.165,1.167,0.4895,0.2955,0.345,M,0
0.625,0.5,0.175,1.273,0.564,0.302,0.374,F,0
0.515,0.405,0.14,0.8505,0.312,0.146,0.315,M,0
0.54,0.42,0.14,0.74,0.3595,0.159,0.1985,I,0
0.255,0.19,0.06,0.086,0.04,0.0185,0.025,I,0
0.3,0.22,0.065,0.1235,0.059,0.026,0.0315,I,0
0.37,0.28,0.09,0.218,0.0995,0.0545,0.0615,I,1
0.405,0.31,0.09,0.312,0.138,0.06,0.087,I,0
0.585,0.465,0.145,0.9855,0.4325,0.2145,0.2845,F,0
0.575,0.445,0.16,0.9175,0.45,0.1935,0.24,I,0
0.505,0.4,0.125,0.5605,0.2255,0.1435,0.17,I,0
0.445,0.33,0.11,0.358,0.1525,0.067,0.1185,I,0
0.615,0.475,0.145,0.9525,0.3915,0.195,0.32,F,0
0.35,0.265,0.11,0.2965,0.1365,0.063,0.085,M,1
0.73,0.58,0.19,1.7375,0.6785,0.4345,0.52,F,0
0.59,0.475,0.145,1.053,0.4415,0.262,0.325,M,0
0.505,0.4,0.145,0.7045,0.334,0.1425,0.207,I,0
0.41,0.31,0.125,0.3595,0.1415,0.0885,0.115,M,0
0.625,0.495,0.185,1.3835,0.7105,0.3005,0.345,M,0
0.57,0.44,0.13,0.7665,0.347,0.1785,0.202,I,0
0.625,0.515,0.155,1.1635,0.4875,0.259,0.355,F,0
0.41,0.325,0.105,0.361,0.1605,0.0665,0.103,I,0
0.35,0.25,0.075,0.1695,0.0835,0.0355,0.041,I,0
0.645,0.48,0.17,1.1345,0.528,0.254,0.305,F,0
0.595,0.455,0.14,0.914,0.3895,0.2225,0.271,F,0
0.2,0.145,0.025,0.0345,0.011,0.0075,0.01,I,0
0.72,0.525,0.18,1.445,0.631,0.3215,0.435,F,1
0.36,0.27,0.085,0.2185,0.1065,0.038,0.062,I,0
0.665,0.515,0.18,1.389,0.5945,0.324,0.395,F,0
0.475,0.37,0.125,0.655,0.266,0.1725,0.185,M,0
0.49,0.37,0.11,0.538,0.271,0.1035,0.139,I,0
0.555,0.435,0.145,0.9205,0.404,0.2275,0.255,M,0
0.55,0.425,0.145,0.89,0.4325,0.171,0.236,I,0
0.595,0.45,0.145,0.959,0.463,0.2065,0.2535,M,0
0.575,0.45,0.125,0.78,0.3275,0.188,0.235,I,0
0.575,0.455,0.155,1.013,0.4685,0.2085,0.295,M,0
0.45,0.355,0.115,0.4385,0.184,0.108,0.1125,I,0
0.515,0.42,0.135,0.711,0.337,0.144,0.205,I,0
0.54,0.44,0.135,0.959,0.2385,0.221,0.3,F,0
0.33,0.24,0.075,0.163,0.0745,0.033,0.048,I,0
0.225,0.17,0.07,0.0565,0.024,0.013,0.016,I,0
0.575,0.465,0.175,1.099,0.4735,0.202,0.35,F,0
0.53,0.4,0.125,0.617,0.279,0.127,0.19,I,0
0.68,0.55,0.21,1.7445,0.5975,0.305,0.625,F,0
0.52,0.43,0.15,0.728,0.302,0.1575,0.235,F,0
0.505,0.395,0.105,0.551,0.248,0.103,0.171,I,0
0.655,0.515,0.155,1.309,0.524,0.346,0.385,F,0
0.425,0.325,0.1,0.398,0.1185,0.0645,0.0945,I,0
0.275,0.2,0.07,0.096,0.037,0.0225,0.03,I,0
0.65,0.515,0.175,1.466,0.677,0.3045,0.4,M,0
0.67,0.51,0.18,1.68,0.926,0.2975,0.3935,M,0
0.625,0.465,0.14,1.195,0.4825,0.205,0.4,M,0
0.53,0.42,0.17,0.828,0.41,0.208,0.1505,F,0
0.56,0.445,0.165,0.832,0.3455,0.179,0.279,I,0
0.575,0.48,0.15,0.8745,0.375,0.193,0.29,F,0
0.55,0.405,0.125,0.651,0.2965,0.137,0.2,F,0
0.655,0.51,0.16,1.092,0.396,0.2825,0.37,F,0
0.635,0.51,0.17,1.2235,0.532,0.271,0.354,F,0
0.34,0.26,0.09,0.179,0.076,0.0525,0.055,I,0
0.44,0.32,0.12,0.4565,0.2435,0.092,0.1025,M,0
0.425,0.3,0.095,0.3515,0.141,0.0775,0.12,I,0
0.54,0.435,0.145,0.97,0.4285,0.22,0.264,I,0
0.56,0.425,0.145,0.688,0.3095,0.1305,0.2165,I,0
0.47,0.36,0.145,0.537,0.1725,0.1375,0.195,F,0
0.53,0.435,0.17,0.8155,0.2985,0.155,0.275,F,0
0.59,0.5,0.2,1.187,0.412,0.2705,0.37,M,0
0.665,0.51,0.175,1.3805,0.675,0.2985,0.325,F,0
0.41,0.31,0.09,0.3335,0.1635,0.061,0.091,I,0
0.46,0.365,0.11,0.4495,0.1755,0.102,0.15,I,0
0.51,0.4,0.14,0.8145,0.459,0.1965,0.195,F,0
0.465,0.38,0.13,0.454,0.1895,0.08,0.155,I,0
0.37,0.29,0.095,0.249,0.1045,0.058,0.067,I,0
0.315,0.23,0.0,0.134,0.0575,0.0285,0.3505,I,0
0.525,0.44,0.15,0.8425,0.3685,0.1985,0.24,F,0
0.6,0.445,0.175,1.057,0.383,0.216,0.355,I,0
0.35,0.275,0.065,0.205,0.0745,0.0465,0.07,F,0
0.47,0.385,0.135,0.5895,0.2765,0.12,0.17,M,0
0.315,0.235,0.075,0.1485,0.0585,0.0375,0.0425,I,0
0.46,0.375,0.13,0.5735,0.2505,0.119,0.195,M,0
0.545,0.41,0.125,0.6935,0.2975,0.146,0.21,F,0
0.37,0.28,0.11,0.2305,0.0945,0.0465,0.075,F,0
0.625,0.485,0.16,1.254,0.591,0.259,0.3485,F,0
0.45,0.35,0.1,0.3675,0.1465,0.1015,0.12,M,0
0.545,0.42,0.125,0.9745,0.353,0.174,0.305,M,0
0.415,0.31,0.09,0.2815,0.1245,0.0615,0.085,I,0
0.47,0.375,0.12,0.5565,0.226,0.122,0.195,M,0
0.65,0.515,0.195,1.4005,0.5195,0.36,0.44,F,0
0.625,0.525,0.195,1.352,0.4505,0.2445,0.53,F,0
0.59,0.45,0.155,0.874,0.369,0.2135,0.24,M,0
0.6,0.46,0.18,1.14,0.423,0.2575,0.365,M,0
0.49,0.385,0.125,0.609,0.3065,0.096,0.1775,M,0
0.54,0.415,0.145,0.74,0.2635,0.168,0.245,M,0
0.61,0.49,0.17,1.3475,0.7045,0.25,0.3045,F,0
0.275,0.2,0.065,0.1035,0.0475,0.0205,0.03,I,1
0.31,0.235,0.075,0.1515,0.056,0.0315,0.05,I,1
0.205,0.155,0.045,0.0425,0.017,0.0055,0.0155,M,1
0.615,0.47,0.175,1.242,0.5675,0.287,0.317,M,0
0.54,0.43,0.14,0.8195,0.3935,0.1725,0.2295,I,0
0.655,0.515,0.18,1.412,0.6195,0.2485,0.497,F,0
0.62,0.46,0.17,1.127,0.535,0.2635,0.296,M,1
0.65,0.525,0.185,1.488,0.665,0.337,0.378,M,0
0.5,0.4,0.14,0.6615,0.2565,0.1755,0.22,F,0
0.385,0.28,0.095,0.257,0.119,0.059,0.07,I,1
0.235,0.16,0.04,0.048,0.0185,0.018,0.015,I,0
0.46,0.365,0.115,0.4485,0.165,0.083,0.17,F,0
0.365,0.27,0.085,0.2225,0.0935,0.0525,0.066,I,1
0.38,0.305,0.095,0.2815,0.1255,0.0525,0.09,F,0
0.54,0.42,0.14,0.6275,0.2505,0.1175,0.235,I,0
0.5,0.375,0.15,0.636,0.2535,0.145,0.19,M,0
0.58,0.48,0.18,1.2495,0.4945,0.27,0.371,F,0
0.55,0.415,0.145,0.7815,0.373,0.16,0.2215,I,0
0.695,0.53,0.21,1.51,0.664,0.4095,0.385,M,0
0.655,0.525,0.185,1.259,0.487,0.2215,0.445,M,0
0.57,0.425,0.14,0.7655,0.331,0.14,0.24,I,0
0.445,0.355,0.15,0.485,0.181,0.125,0.155,F,0
0.3,0.235,0.08,0.131,0.05,0.0265,0.043,I,0
0.46,0.35,0.12,0.515,0.224,0.108,0.1565,M,0
0.695,0.56,0.185,1.7715,0.8195,0.331,0.437,F,0
0.685,0.53,0.17,1.56,0.647,0.383,0.465,M,0
0.455,0.355,1.13,0.594,0.332,0.116,0.1335,F,0
0.645,0.505,0.165,1.318,0.55,0.3015,0.335,F,0
0.44,0.365,0.125,0.516,0.2155,0.114,0.155,M,0
0.29,0.21,0.06,0.1195,0.056,0.0235,0.03,I,0
0.695,0.535,0.2,1.5855,0.667,0.334,0.471,F,0
0.62,0.51,0.175,1.615,0.5105,0.192,0.675,M,0
0.54,0.425,0.12,0.817,0.2945,0.153,0.195,M,0
0.64,0.505,0.19,1.2355,0.4435,0.3105,0.365,F,0
0.735,0.585,0.185,2.124,0.952,0.55,0.5,M,0
0.475,0.42,0.16,0.7095,0.35,0.1505,0.1845,I,0
0.67,0.54,0.195,1.217,0.532,0.2735,0.3315,M,0
0.685,0.545,0.18,1.768,0.7495,0.392,0.485,F,0
0.63,0.505,0.175,1.221,0.555,0.252,0.34,M,0
0.32,0.245,0.08,0.1585,0.0635,0.0325,0.05,I,0
0.385,0.305,0.095,0.252,0.0915,0.055,0.09,I,0
0.615,0.53,0.17,1.12,0.5775,0.2095,0.286,M,0
0.815,0.65,0.25,2.255,0.8905,0.42,0.7975,F,0
0.515,0.375,0.14,0.6505,0.2495,0.141,0.2215,I,0
0.475,0.34,0.105,0.4535,0.203,0.08,0.1465,I,0
0.58,0.445,0.135,0.814,0.3775,0.1915,0.22,M,0
0.695,0.57,0.2,2.033,0.751,0.4255,0.685,M,0
0.375,0.285,0.09,0.237,0.106,0.0395,0.08,I,0
0.485,0.36,0.12,0.5155,0.2465,0.1025,0.147,I,0
0.4,0.315,0.105,0.287,0.1135,0.037,0.113,M,0
0.58,0.45,0.17,0.9705,0.4615,0.232,0.248,F,0
0.635,0.49,0.175,1.2435,0.5805,0.313,0.305,F,0
0.58,0.45,0.155,0.8275,0.321,0.1975,0.2445,M,0
0.52,0.41,0.115,0.807,0.2855,0.179,0.235,F,0
0.61,0.48,0.165,1.2435,0.5575,0.2675,0.372,M,0
0.41,0.325,0.1,0.3555,0.146,0.072,0.105,M,0
0.395,0.3,0.09,0.2855,0.1385,0.0625,0.077,I,0
0.515,0.425,0.135,0.712,0.2665,0.1605,0.25,F,0
0.385,0.305,0.125,0.314,0.146,0.0555,0.08,F,0
0.23,0.18,0.05,0.064,0.0215,0.0135,0.02,I,0
0.63,0.53,0.175,1.4135,0.667,0.2945,0.3555,M,0
0.445,0.35,0.115,0.3615,0.1565,0.0695,0.117,M,0
0.625,0.52,0.175,1.4105,0.691,0.322,0.3465,M,0
0.645,0.51,0.2,1.5675,0.621,0.367,0.46,F,0
0.49,0.38,0.11,0.554,0.2935,0.1005,0.15,M,0
0.47,0.37,0.12,0.5795,0.293,0.227,0.14,M,0
0.58,0.45,0.235,1.071,0.3,0.206,0.395,F,0
0.625,0.48,0.175,1.065,0.4865,0.259,0.285,M,0
0.63,0.47,0.15,1.1355,0.539,0.2325,0.3115,M,0
0.575,0.46,0.165,0.9575,0.4815,0.1945,0.236,F,0
0.335,0.255,0.08,0.168,0.079,0.0355,0.05,I,0
0.625,0.46,0.16,1.2395,0.55,0.273,0.38,I,0
0.355,0.265,0.085,0.201,0.069,0.053,0.0695,M,0
0.475,0.375,0.14,0.501,0.192,0.1175,0.175,F,0
0.565,0.4,0.13,0.6975,0.3075,0.1665,0.18,F,0
0.505,0.44,0.14,0.8275,0.3415,0.1855,0.239,M,0
0.475,0.355,0.105,0.468,0.201,0.1115,0.12,I,0
0.325,0.24,0.075,0.1525,0.072,0.0645,0.043,I,0
0.36,0.295,0.13,0.2765,0.0895,0.057,0.1005,M,0
0.57,0.44,0.14,0.9535,0.3785,0.201,0.305,F,0
0.525,0.425,0.16,0.8355,0.3545,0.2135,0.245,F,0
0.485,0.385,0.125,0.4775,0.2,0.0785,0.17,M,0
0.42,0.315,0.1,0.3435,0.157,0.0795,0.09,I,0
0.495,0.38,0.12,0.512,0.233,0.1205,0.136,I,1
0.42,0.32,0.1,0.34,0.1745,0.05,0.0945,I,0
0.485,0.375,0.135,0.556,0.1925,0.1315,0.1685,F,0
0.645,0.51,0.16,1.2415,0.5815,0.276,0.315,F,0
0.385,0.31,0.1,0.2845,0.1065,0.075,0.1,M,0
0.57,0.435,0.17,0.848,0.4,0.166,0.25,I,0
0.59,0.465,0.15,0.997,0.392,0.246,0.34,F,0
0.33,0.25,0.075,0.1405,0.056,0.035,0.05,I,0
0.45,0.36,0.13,0.478,0.191,0.127,0.137,I,1
0.585,0.455,0.14,0.97,0.462,0.185,0.295,M,0
0.53,0.395,0.115,0.475,0.2025,0.101,0.148,I,0
0.615,0.475,0.13,0.8425,0.353,0.1915,0.251,I,0
0.4,0.31,0.1,0.127,0.106,0.071,0.085,I,1
0.385,0.3,0.09,0.308,0.1525,0.056,0.0835,I,0
0.63,0.49,0.17,1.2155,0.4625,0.2045,0.3105,F,0
0.475,0.35,0.115,0.487,0.194,0.1455,0.125,F,0
0.275,0.2,0.08,0.099,0.037,0.024,0.03,M,0
0.625,0.495,0.155,1.025,0.46,0.1945,0.34,M,0
0.43,0.33,0.095,0.32,0.118,0.065,0.123,I,1
0.645,0.5,0.18,1.2785,0.5345,0.2995,0.345,F,0
0.345,0.27,0.11,0.2135,0.082,0.0545,0.07,I,1
0.6,0.48,0.09,1.05,0.457,0.2685,0.28,M,0
0.465,0.355,0.11,0.474,0.23,0.1005,0.12,I,1
0.53,0.415,0.175,0.7395,0.261,0.1395,0.2645,M,0
0.51,0.41,0.145,0.796,0.3865,0.1815,0.1955,M,0
0.57,0.465,0.155,0.9685,0.446,0.261,0.255,F,0
0.565,0.45,0.175,1.0095,0.447,0.2375,0.2645,F,0
0.665,0.515,0.185,1.3405,0.5595,0.293,0.4375,F,0
0.63,0.48,0.15,1.1785,0.5185,0.248,0.3235,M,0
0.47,0.38,0.145,0.5865,0.2385,0.144,0.185,M,0
0.435,0.35,0.11,0.384,0.143,0.1005,0.125,F,0
0.68,0.52,0.185,1.541,0.5985,0.395,0.4575,F,0
0.545,0.405,0.13,0.658,0.327,0.1445,0.174,I,0
0.575,0.45,0.15,0.858,0.449,0.166,0.215,I,0
0.615,0.49,0.19,1.1345,0.4695,0.257,0.348,F,0
0.51,0.4,0.125,0.545,0.261,0.115,0.1385,F,0
0.48,0.39,0.125,0.6905,0.219,0.155,0.2,F,0
0.71,0.56,0.18,1.652,0.735,0.381,0.4525,F,0
0.61,0.45,0.13,0.8725,0.389,0.1715,0.272,F,0
0.335,0.25,0.08,0.1695,0.0695,0.044,0.0495,I,0
0.6,0.5,0.16,1.122,0.5095,0.256,0.309,F,0
0.52,0.41,0.14,0.6625,0.2775,0.1555,0.196,I,0
0.61,0.49,0.17,1.1775,0.5655,0.2385,0.295,F,0
0.55,0.42,0.155,0.912,0.495,0.1805,0.205,I,0
0.485,0.41,0.15,0.696,0.2405,0.1625,0.265,M,0
0.585,0.45,0.125,0.874,0.3545,0.2075,0.225,F,0
0.52,0.4,0.12,0.58,0.234,0.1315,0.185,M,0
0.635,0.505,0.165,1.251,0.577,0.227,0.3825,F,0
0.475,0.38,0.14,0.689,0.3165,0.1315,0.1955,F,1
0.375,0.29,0.08,0.282,0.1405,0.0725,0.08,F,1
0.59,0.455,0.165,1.161,0.38,0.2455,0.28,F,0
0.47,0.355,0.14,0.433,0.1525,0.095,0.152,F,0
0.325,0.25,0.075,0.1585,0.075,0.0305,0.0455,I,0
0.46,0.36,0.115,0.4755,0.2105,0.105,0.16,F,0
0.645,0.49,0.16,1.144,0.5015,0.289,0.319,F,0
0.465,0.355,0.105,0.442,0.2085,0.0975,0.1185,I,1
0.205,0.14,0.05,0.046,0.0165,0.012,0.0135,I,0
0.43,0.315,0.115,0.384,0.1885,0.0715,0.11,I,0
0.275,0.205,0.075,0.1105,0.045,0.0285,0.035,I,0
0.375,0.28,0.08,0.226,0.105,0.047,0.065,I,0
0.51,0.405,0.13,0.599,0.3065,0.1155,0.1485,I,0
0.58,0.46,0.155,1.4395,0.6715,0.273,0.2955,M,0
0.575,0.44,0.15,0.983,0.486,0.215,0.239,I,0
0.495,0.4,0.12,0.6605,0.2605,0.161,0.19,M,0
0.64,0.5,0.175,1.273,0.5065,0.2925,0.405,M,0
0.58,0.46,0.15,1.0165,0.491,0.221,0.265,M,0
0.53,0.455,0.165,0.9805,0.3155,0.2815,0.2965,F,0
0.545,0.435,0.165,0.9955,0.3245,0.2665,0.325,M,0
0.56,0.445,0.165,1.0285,0.4535,0.253,0.275,I,0
0.49,0.4,0.115,0.569,0.256,0.1325,0.145,F,0
0.63,0.51,0.17,1.1885,0.4915,0.3065,0.348,M,1
0.6,0.505,0.19,1.129,0.4385,0.256,0.36,F,0
0.365,0.27,0.075,0.2215,0.095,0.0445,0.07,I,0
0.74,0.575,0.22,2.012,0.8915,0.5265,0.471,F,0
0.21,0.15,0.055,0.0465,0.017,0.012,0.015,I,0
0.66,0.53,0.185,1.346,0.546,0.2705,0.476,F,0
0.435,0.325,0.1,0.342,0.1335,0.0835,0.105,I,0
0.4,0.32,0.095,0.303,0.1335,0.06,0.1,M,1
0.4,0.3,0.11,0.2985,0.1375,0.071,0.075,I,0
0.375,0.245,0.1,0.394,0.166,0.091,0.1125,I,0
0.13,0.095,0.035,0.0105,0.005,0.0065,0.0035,I,0
0.57,0.44,0.125,0.865,0.3675,0.1725,0.27,F,0
0.615,0.475,0.175,1.194,0.559,0.259,0.3165,F,0
0.37,0.27,0.095,0.2175,0.097,0.046,0.065,I,0
0.655,0.505,0.195,1.4405,0.688,0.3805,0.363,F,0
