Time,Length,Flight,Airline,AirportFrom,AirportTo,DayOfWeek,Delay
735.0,173.0,505.0,F9,DEN,SEA,3,0
1195.0,192.0,1137.0,US,PHL,MSY,7,1
905.0,166.0,2975.0,DL,ATL,SAT,3,0
610.0,375.0,297.0,WN,MHT,LAS,7,0
495.0,70.0,1070.0,WN,BNA,STL,5,0
620.0,90.0,324.0,WN,DEN,MCI,1,0
740.0,160.0,2228.0,DL,MCO,DTW,6,0
420.0,100.0,3624.0,MQ,PNS,MIA,3,0
510.0,97.0,455.0,US,PHX,SLC,4,0
795.0,121.0,2629.0,XE,IAH,GSP,4,0
860.0,57.0,2876.0,XE,CRP,IAH,5,0
825.0,85.0,4113.0,MQ,CMH,ORD,3,1
420.0,171.0,1222.0,FL,PIT,FLL,5,0
1310.0,76.0,4968.0,EV,ATL,FAY,5,0
520.0,115.0,2282.0,XE,ELP,IAH,4,0
1145.0,90.0,3579.0,WN,SAN,SFO,3,0
920.0,112.0,2923.0,XE,CLE,ATL,1,0
420.0,97.0,1507.0,US,BWI,CLT,3,0
555.0,116.0,60.0,AS,KTN,SEA,7,0
975.0,158.0,1021.0,DL,ATL,AUS,7,0
775.0,90.0,591.0,AA,ORD,MCI,3,0
561.0,179.0,2347.0,XE,MSP,IAH,4,1
870.0,90.0,518.0,WN,DEN,MCI,1,0
725.0,74.0,4950.0,EV,ATL,LEX,6,1
685.0,74.0,5013.0,EV,STL,MEM,7,0
675.0,130.0,6528.0,OH,CVG,BOS,3,0
585.0,283.0,381.0,UA,ORD,SMF,5,0
840.0,87.0,4245.0,9E,MDW,DTW,6,0
370.0,157.0,641.0,US,DFW,PHX,6,0
498.0,50.0,342.0,HA,HNL,ITO,4,0
600.0,110.0,2539.0,DL,DCA,ATL,3,0
425.0,70.0,4186.0,MQ,LSE,ORD,5,0
1025.0,63.0,5897.0,XE,RDU,IAD,4,0
1003.0,122.0,6554.0,OO,FAR,DEN,4,0
710.0,81.0,2730.0,YV,PHX,LGB,2,0
980.0,82.0,6573.0,OH,CVG,ORD,4,0
385.0,75.0,1019.0,WN,SFO,LAX,2,0
575.0,83.0,7328.0,EV,ATL,GSO,6,0
1190.0,76.0,2171.0,DL,DTW,MKE,6,0
665.0,82.0,1191.0,CO,BOS,EWR,6,0
983.0,48.0,6571.0,OO,SEA,PDX,3,1
375.0,60.0,2810.0,MQ,SHV,DFW,4,0
604.0,256.0,972.0,UA,SFO,ORD,5,0
1055.0,271.0,1217.0,DL,DTW,LAS,7,1
420.0,89.0,307.0,AS,PSP,SFO,4,0
455.0,195.0,663.0,AA,JFK,FLL,4,0
1155.0,145.0,296.0,UA,DEN,RNO,2,0
510.0,155.0,377.0,F9,MKE,DEN,2,0
450.0,240.0,890.0,FL,LAX,MKE,1,0
390.0,115.0,1525.0,US,FLL,CLT,6,0
585.0,55.0,3945.0,9E,LSE,MSP,5,0
330.0,115.0,5548.0,EV,ALB,DTW,4,0
1020.0,147.0,563.0,UA,PHL,ORD,5,0
630.0,92.0,3798.0,9E,DTW,ABE,3,1
500.0,330.0,270.0,AA,HNL,LAX,2,0
1035.0,42.0,7012.0,OO,ORD,MKE,7,0
485.0,37.0,509.0,HA,HNL,LIH,2,0
360.0,240.0,735.0,WN,IAD,DEN,3,1
900.0,194.0,1804.0,DL,FLL,DTW,4,0
1090.0,198.0,688.0,AS,SJC,AUS,4,0
1012.0,49.0,6634.0,OO,ORD,LAN,5,0
750.0,74.0,7296.0,YV,IAD,BDL,1,0
1015.0,105.0,5237.0,EV,DCA,BOS,2,0
360.0,120.0,200.0,FL,CAK,ATL,6,0
555.0,184.0,2725.0,XE,CLE,DFW,6,0
435.0,48.0,6689.0,OO,ORD,MSN,3,0
809.0,195.0,2518.0,XE,EWR,OMA,3,0
1295.0,96.0,1912.0,DL,ATL,RIC,4,0
425.0,195.0,941.0,AA,LGA,MIA,7,0
1056.0,392.0,167.0,UA,BOS,LAX,4,0
980.0,80.0,2010.0,WN,SAN,SJC,3,1
1200.0,148.0,1492.0,CO,IAH,CMH,6,0
804.0,234.0,464.0,UA,PDX,ORD,7,0
780.0,110.0,373.0,AS,SMF,SEA,5,0
975.0,65.0,270.0,B6,BUR,LAS,2,0
496.0,27.0,6935.0,OO,ACV,CEC,3,0
913.0,108.0,174.0,FL,RSW,ATL,7,0
690.0,65.0,2842.0,XE,EWR,BTV,7,0
735.0,120.0,4469.0,MQ,DCA,BNA,6,0
525.0,130.0,2119.0,XE,CLE,MCI,4,0
795.0,109.0,1478.0,US,PHX,DEN,5,1
1120.0,120.0,3769.0,9E,RIC,JFK,3,0
1160.0,112.0,6587.0,OH,DCA,GRR,7,0
1079.0,131.0,1206.0,DL,IAH,ATL,7,1
610.0,140.0,1068.0,AA,MIA,DCA,2,0
1110.0,29.0,6977.0,OO,CEC,ACV,3,0
890.0,100.0,4265.0,MQ,SGF,ORD,7,0
931.0,86.0,6333.0,OH,ROC,DTW,4,0
1022.0,380.0,277.0,B6,FLL,SFO,1,0
715.0,403.0,20.0,US,PHX,HNL,3,0
715.0,58.0,6958.0,OO,ORD,CWA,1,1
960.0,165.0,507.0,AS,SNA,SEA,7,0
445.0,106.0,2036.0,DL,DTW,BWI,3,0
510.0,164.0,1279.0,US,DCA,RSW,5,0
945.0,255.0,856.0,AA,STT,BOS,4,1
405.0,185.0,1776.0,AA,DFW,PHL,3,0
1130.0,65.0,1580.0,WN,MAF,DAL,1,1
1050.0,125.0,2438.0,AA,DFW,DEN,2,0
1135.0,98.0,6640.0,OH,DCA,BOS,1,0
525.0,195.0,570.0,FL,PHX,MKE,3,0
575.0,67.0,2994.0,XE,DFW,IAH,2,0
920.0,159.0,2652.0,DL,TPA,LGA,1,0
830.0,95.0,1128.0,WN,MHT,PHL,7,0
500.0,60.0,1793.0,WN,DAL,TUL,6,0
1035.0,79.0,1886.0,US,PHL,BOS,2,0
875.0,82.0,3728.0,9E,MEM,COU,5,0
940.0,78.0,5593.0,EV,MOB,ATL,4,0
1144.0,144.0,909.0,UA,DEN,ONT,5,0
500.0,90.0,1631.0,WN,SAT,ELP,6,0
1265.0,122.0,371.0,US,PHX,SMF,1,0
1152.0,93.0,7299.0,YV,PVD,IAD,6,0
580.0,65.0,3977.0,MQ,ORD,CID,3,0
1135.0,95.0,3966.0,9E,CVG,IAD,4,0
805.0,119.0,1457.0,US,CLT,FLL,7,0
895.0,68.0,2282.0,XE,IAH,DFW,3,0
440.0,248.0,2014.0,DL,LAX,CVG,7,0
1095.0,56.0,7803.0,OO,TWF,SLC,4,0
1100.0,140.0,4076.0,9E,BNA,MSP,7,0
1123.0,158.0,375.0,UA,DEN,SMF,5,1
714.0,81.0,6355.0,OH,PIT,CVG,1,0
780.0,140.0,1093.0,FL,IND,MCO,1,0
420.0,126.0,1206.0,FL,RIC,MCO,5,0
402.0,93.0,1278.0,B6,RIC,BOS,7,0
1025.0,70.0,1222.0,WN,SMF,BUR,5,0
259.0,182.0,750.0,B6,SJU,MCO,5,0
650.0,152.0,1078.0,FL,MCO,HPN,7,0
839.0,154.0,2038.0,XE,EWR,MSN,5,0
690.0,64.0,2964.0,XE,IAH,DFW,7,0
400.0,159.0,573.0,AS,SAN,PDX,6,0
1305.0,133.0,6344.0,OH,MSP,OKC,4,0
495.0,310.0,1044.0,WN,PIT,LAS,7,0
905.0,114.0,4561.0,OO,SLC,SJC,7,0
525.0,247.0,1042.0,DL,SNA,ATL,5,0
380.0,250.0,1096.0,AA,SAN,ORD,4,0
725.0,143.0,1250.0,US,MCO,PHL,5,0
425.0,80.0,2376.0,WN,PHL,BOS,3,0
895.0,65.0,5462.0,EV,ATL,SAV,2,0
710.0,65.0,4281.0,MQ,ORD,EVV,2,0
480.0,90.0,1983.0,US,CLT,ATL,1,0
